"city","state","geo.id","2010","2011","2012","2013","2014","2015"
"Kansas City (KS)","KS","1600000US2036000",144025,144797,145605,146581,147598,148855
"Kansas City (MO)","MO","1600000US2938000",454876,457551,459772,462378,465005,467990
"Kent","WA","1600000US5335415",89446,101652,108700,115703,122620,124292
"Killeen","TX","1600000US4839148",120052,124041,127995,131237,134030,136378
"Knoxville","TN","1600000US4740000",178202,179085,179973,180830,181759,183066
"Lafayette","LA","1600000US2240735",118803,119782,120757,122009,123528,124982
"Lakewood","CO","1600000US0843000",142020,142732,143496,144530,145880,147836
"Lancaster","CA","1600000US0640130",149709,152678,155496,157368,159092,159774
"Lansing","MI","1600000US2646000",115634,115101,114537,114274,114382,114485
"Laredo","TX","1600000US4841464",226229,231523,236063,240524,245048,248855
"Las Vegas","NV","1600000US3240000",579786,584413,587699,591496,597353,605097
"Lexington-Fayette","KY","1600000US2146027",288045,292370,296766,300843,304473,308306
"Lincoln","NE","1600000US3128000",253035,256189,259218,262365,265811,269726
"Little Rock","AR","1600000US0541000",190718,192185,193691,195092,196188,196943
"Long Beach","CA","1600000US0643000",461823,462197,463589,465424,468594,470237
"Los Angeles","CA","1600000US0644000",3772486,3782544,3804503,3827261,3862210,3900794
"Lowell","MA","1600000US2537000",105089,105860,106739,107466,108491,109349
"Lubbock","TX","1600000US4845000",222272,225883,229428,233162,236868,240719
"Madison","WI","1600000US5548000",229236,231783,234586,237395,239848,243122
"Manchester","NH","1600000US3345140",109791,109736,109786,109942,110065,110139
"McAllen","TX","1600000US4845384",125590,128182,130297,132796,135048,136993
"McKinney","TX","1600000US4845744",118652,125098,131882,137643,144066,150064
"Memphis","TN","1600000US4748000",654876,652123,651050,650932,656715,657167
"Mesa","AZ","1600000US0446000",439639,441711,443875,447002,452091,458860
"Mesquite","TX","1600000US4847892",135921,137966,139615,141201,142552,143584
"Miami","FL","1600000US1245000",391458,396069,401927,407526,416432,424632
"Miami Gardens","FL","1600000US1245060",105642,106631,107884,109150,110867,112021
"Midland","TX","1600000US4848072",107559,109791,112618,115903,119409,123820
"Milwaukee","WI","1600000US5553000",589697,591957,594328,596459,598078,599498
"Minneapolis","MN","1600000US2743000",379631,381833,385023,389112,394424,399950
"Miramar","FL","1600000US1245975",113707,117343,121447,124900,128414,131384
"Mobile","AL","1600000US0150000",195619,195457,195239,195116,194942,194669
"Modesto","CA","1600000US0648354",201898,201886,201986,202629,205984,207482
"Montgomery","AL","1600000US0151000",204788,205548,205516,204760,204095,202967
"Moreno Valley","CA","1600000US0649270",187428,190977,193758,196234,198872,200788
"Murfreesboro","TN","1600000US4751560",102602,106042,109172,111814,114660,117983
"Murrieta","CA","1600000US0650076",95668,99476,102345,104584,106326,107507
"Naperville","IL","1600000US1751622",140838,141401,142143,143223,144108,145058
"New Haven","CT","1600000US0952000",128885,129213,129898,130338,130553,130612
"New Orleans","LA","1600000US2255000",295285,321409,341407,357013,368471,376738
"New York","NY","1600000US3651000",8078471,8128980,8199221,8268999,8354889,8426743
"Newark","NJ","1600000US3451000",274674,275512,276478,277357,278750,279793
"Newport News","VA","1600000US5156000",181822,181009,180831,181025,181362,181323
