"city","state","geo.id","2010","2011","2012","2013","2014","2015"
"Portland (OR)","OR","1600000US4159000","","","","","",27.5
"Providence","RI","1600000US4459000","","","","","",28.8
"Provo","UT","1600000US4962470","","","","","",26.5
"Pueblo","CO","1600000US0862000","","","","","",28.5
"Raleigh","NC","1600000US3755000","","","","","",23.9
"Rancho Cucamonga","CA","1600000US0659451","","","","","",29.3
"Reno","NV","1600000US3260600","","","","","",24.5
"Richmond (CA)","CA","1600000US0660620","","","","","",27.2
"Richmond (VA)","VA","1600000US5167000","","","","","",28.9
"Riverside","CA","1600000US0662000","","","","","",29.4
"Rochester (MN)","MN","1600000US2754880","","","","","",22.4
"Rochester (NY)","NY","1600000US3663000","","","","","",35.1
"Rockford","IL","1600000US1765000","","","","","",28.6
"Roseville","CA","1600000US0662938","","","","","",25
"Sacramento","CA","1600000US0664000","","","","","",28
"Salem","OR","1600000US4164900","","","","","",23.6
"Salinas","CA","1600000US0664224","","","","","",25.7
"Salt Lake City","UT","1600000US4967000","","","","","",23
"San Antonio","TX","1600000US4865000","","","","","",22.8
"San Bernardino","CA","1600000US0665000","","","","","",36.7
"San Buenaventura","CA","1600000US0665042","","","","","",24.8
"San Diego","CA","1600000US0666000","","","","","",26.1
"San Francisco","CA","1600000US0667000","","","","","",20.8
"San Jose","CA","1600000US0668000","","","","","",26.3
"San Juan","PR","1600000US7276770","","","","","",21.9
"Santa Ana","CA","1600000US0669000","","","","","",31.3
"Santa Clara","CA","1600000US0669084","","","","","",22.8
"Santa Clarita","CA","1600000US0669088","","","","","",24.1
"Santa Rosa","CA","1600000US0670098","","","","","",26.7
"Savannah","GA","1600000US1369000","","","","","",30.6
"Scottsdale","AZ","1600000US0465000","","","","","",20.6
"Seattle","WA","1600000US5363000","","","","","",20.1
"Shreveport","LA","1600000US2270000","","","","","",25.8
"Simi Valley","CA","1600000US0672016","","","","","",27.9
"Sioux Falls","SD","1600000US4659020","","","","","",17.8
"South Bend","IN","1600000US1871000","","","","","",26.5
"Spokane","WA","1600000US5367000","","","","","",27.1
"Springfield (IL)","IL","1600000US1772000","","","","","",26.9
"Springfield (MA)","MA","1600000US2567000","","","","","",36.3
"Springfield (MO)","MO","1600000US2970000","","","","","",26.2
"St. Louis","MO","1600000US2965000","","","","","",28.1
"St. Paul","MN","1600000US2758000","","","","","",26.4
"St. Petersburg","FL","1600000US1263000","","","","","",25.2
"Stamford","CT","1600000US0973000","","","","","",25.7
"Sterling Heights","MI","1600000US2676460","","","","","",25.8
"Stockton","CA","1600000US0675000","","","","","",33.3
"Sunnyvale","CA","1600000US0677000","","","","","",16.5
"Surprise","AZ","1600000US0471510","","","","","",22.4
"Syracuse","NY","1600000US3673000","","","","","",33.2
"Tacoma","WA","1600000US5370000","","","","","",26.8
"Tallahassee","FL","1600000US1270600","","","","","",36.8
"Tampa","FL","1600000US1271000","","","","","",27.7
"Temecula","CA","1600000US0678120","","","","","",28.2
"Tempe","AZ","1600000US0473000","","","","","",25.4
"Thornton","CO","1600000US0877290","","","","","",20.6
"Thousand Oaks","CA","1600000US0678582","","","","","",26.3
"Toledo","OH","1600000US3977000","","","","","",28
"Topeka","KS","1600000US2071000","","","","","",22.4
"Torrance","CA","1600000US0680000","","","","","",23.9
"Tucson","AZ","1600000US0477000","","","","","",28.3
"Tulsa","OK","1600000US4075000","","","","","",22
"Vallejo","CA","1600000US0681666","","","","","",34.1
"Vancouver","WA","1600000US5374060","","","","","",21.8
"Victorville","CA","1600000US0682590","","","","","",35.8
"Virginia Beach","VA","1600000US5182000","","","","","",22.6
"Visalia","CA","1600000US0682954","","","","","",27.2
"Waco","TX","1600000US4876000","","","","","",30
"Warren","MI","1600000US2684000","","","","","",31.6
"Washington","DC","1600000US1150000","","","","","",23.7
"Waterbury","CT","1600000US0980000","","","","","",32.2
"West Covina","CA","1600000US0684200","","","","","",26.7
"West Jordan","UT","1600000US4982950","","","","","",20.5
"West Palm Beach","FL","1600000US1276600","","","","","",27
"West Valley City","UT","1600000US4983470","","","","","",27.8
"Westminster","CO","1600000US0883835","","","","","",21.7
"Wichita","KS","1600000US2079000","","","","","",21.1
"Wichita Falls","TX","1600000US4879000","","","","","",22.8
"Wilmington (DE)","DE","1600000US1077580","","","","","",27.1
"Wilmington (NC)","NC","1600000US3774440","","","","","",26.8
"Winston-Salem","NC","1600000US3775000","","","","","",26.2
"Worcester","MA","1600000US2582000","","","","","",27
"Yonkers","NY","1600000US3684000","","","","","",29
